family,n,panel_width,variant,u12_schedule,samples,completed_count,accepted_count,nonfinite_run_count,panels_observed_count,panels_observed_min,panels_observed_p10,panels_observed_median,panels_observed_p90,panels_observed_max,factorization_ms_count,factorization_ms_min,factorization_ms_p10,factorization_ms_median,factorization_ms_p90,factorization_ms_max,scale_ms_count,scale_ms_min,scale_ms_p10,scale_ms_median,scale_ms_p90,scale_ms_max,oracle_scan_ms_count,oracle_scan_ms_min,oracle_scan_ms_p10,oracle_scan_ms_median,oracle_scan_ms_p90,oracle_scan_ms_max,reconstruction_relative_residual_count,reconstruction_relative_residual_min,reconstruction_relative_residual_p10,reconstruction_relative_residual_median,reconstruction_relative_residual_p90,reconstruction_relative_residual_max,total_scaled_elements_count,total_scaled_elements_min,total_scaled_elements_p10,total_scaled_elements_median,total_scaled_elements_p90,total_scaled_elements_max,subnormal_outputs_count,subnormal_outputs_min,subnormal_outputs_p10,subnormal_outputs_median,subnormal_outputs_p90,subnormal_outputs_max,flushed_to_zero_count,flushed_to_zero_min,flushed_to_zero_p10,flushed_to_zero_median,flushed_to_zero_p90,flushed_to_zero_max,nonfinite_values_count,nonfinite_values_min,nonfinite_values_p10,nonfinite_values_median,nonfinite_values_p90,nonfinite_values_max
random,40960,1024,off_rankwise,rankwise,3,3,3,0,3,40.0,40.0,40.0,40.0,40.0,3,34704.0,34704.140625,34704.703125,34705.303125,34705.453125,3,0.0,0.0,0.0,0.0,0.0,3,119.94004821777344,119.94213256835938,119.95046997070312,119.96019897460938,119.96263122558594,3,0.03071981282535213,0.03166980933662662,0.03546979538172457,0.052758365215261,0.0570805076736451,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,40960,1024,off_serial,serial,3,3,3,0,3,40.0,40.0,40.0,40.0,40.0,3,41888.24609375,41888.29296875,41888.48046875,41888.93359375,41889.046875,3,0.0,0.0,0.0,0.0,0.0,3,119.94219970703125,119.94363098144532,119.94935607910156,119.97555236816407,119.98210144042969,3,0.03071981282535213,0.03166980933662662,0.03546979538172457,0.052758365215261,0.0570805076736451,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,40960,1024,predictive,rankwise,3,3,3,0,3,40.0,40.0,40.0,40.0,40.0,3,35162.2890625,35162.489062500004,35163.2890625,35163.6078125,35163.6875,3,8.522751808166504,8.532172584533692,8.569855690002441,8.620646095275879,8.633343696594238,3,119.93807220458984,119.93848724365235,119.94014739990234,119.9499252319336,119.9523696899414,3,0.03071981282535213,0.03166980933662662,0.03546979538172457,0.052758365215261,0.0570805076736451,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,4096,64,off_rankwise,rankwise,3,3,3,0,3,64.0,64.0,64.0,64.0,64.0,3,87.56700897216797,87.5743179321289,87.60355377197266,87.63174591064453,87.6387939453125,3,0.0,0.0,0.0,0.0,0.0,3,6.329376697540283,6.330810165405273,6.336544036865234,6.340640640258789,6.341664791107178,3,0.004023566114947824,0.004163378910416453,0.004722630092290966,0.005440053985411502,0.005619409958691636,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,4096,64,off_serial,serial,3,3,3,0,3,64.0,64.0,64.0,64.0,64.0,3,87.08934020996094,87.09575195312502,87.12139892578125,87.3252685546875,87.37623596191406,3,0.0,0.0,0.0,0.0,0.0,3,6.325344085693359,6.326380634307862,6.330526828765869,6.358277988433837,6.36521577835083,3,0.004023566114947824,0.004163378910416453,0.004722630092290966,0.005440053985411502,0.005619409958691636,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,4096,64,predictive,rankwise,3,3,3,0,3,64.0,64.0,64.0,64.0,64.0,3,119.01749420166016,119.02691497802735,119.0645980834961,119.83957977294922,120.0333251953125,3,0.27238398790359497,0.2734079897403717,0.27750399708747864,0.2783232033252716,0.27852800488471985,3,6.334463596343994,6.334687519073487,6.335583209991455,6.336351490020752,6.336543560028076,3,0.004023566114947824,0.004163378910416453,0.004722630092290966,0.005440053985411502,0.005619409958691636,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,51200,1024,off_rankwise,rankwise,3,3,3,0,3,50.0,50.0,50.0,50.0,50.0,3,63350.16015625,63350.20703125,63350.39453125,63350.65703125,63350.72265625,3,0.0,0.0,0.0,0.0,0.0,3,234.83609008789062,234.85410766601564,234.92617797851562,235.21784057617185,235.29075622558594,3,0.03327111898297288,0.03648522031607921,0.04934162564850454,0.06189958546547764,0.06503907541972091,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,51200,1024,off_serial,serial,3,3,3,0,3,50.0,50.0,50.0,50.0,50.0,3,73006.6171875,73008.13437500001,73014.203125,73015.546875,73015.8828125,3,0.0,0.0,0.0,0.0,0.0,3,234.89430236816406,234.89922180175782,234.9188995361328,234.99106750488284,235.0091094970703,3,0.03327111898297288,0.03648522031607921,0.04934162564850454,0.06189958546547764,0.06503907541972091,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,51200,1024,predictive,rankwise,3,3,3,0,3,50.0,50.0,50.0,50.0,50.0,3,63983.19140625,63983.32031250001,63983.8359375,63986.2390625,63986.83984375,3,13.923328399658203,13.938073921203614,13.997056007385254,14.04293155670166,14.054400444030762,3,234.84130859375,234.84394226074218,234.85447692871094,235.2288543701172,235.32244873046875,3,0.03327111898297288,0.03648522031607921,0.04934162564850454,0.06189958546547764,0.06503907541972091,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
random,512,64,off_rankwise,rankwise,3,3,3,0,3,8.0,8.0,8.0,8.0,8.0,3,6.95622444152832,6.9585284233093265,6.96774435043335,6.977522945404052,6.9799675941467285,3,0.0,0.0,0.0,0.0,0.0,3,0.050144001841545105,0.050764802098274234,0.053248003125190735,0.05406719744205475,0.05427199602127075,3,0.0011170366255438579,0.0011568434933777827,0.0013160709647134818,0.0013517769934574403,0.0013607035006434301,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0
