family,n,seed,panel,tau,w,accumulate,steps,triggers,subs,fallbacks,scanned,trigger_pct,sub_pct,fallback_pct,sub_success_given_trigger_pct,avg_scanned_per_step,max_mult,growth,residual,finite,time_s
uniform,512,0,32,1.01,4,fp32,512,36,35,1,44,7.03125,6.8359375,0.1953125,97.22222222222223,0.0859375,0.99853515625,16.6875,0.0017907033542167257,True,0.12272606999613345
uniform,512,0,32,1.01,16,fp32,512,36,35,1,56,7.03125,6.8359375,0.1953125,97.22222222222223,0.109375,0.99853515625,16.6875,0.0017907033542167257,True,0.08557650397415273
uniform,512,0,32,1.01,8,fp32,512,36,35,1,48,7.03125,6.8359375,0.1953125,97.22222222222223,0.09375,0.99853515625,16.6875,0.0017907033542167257,True,0.1195842029992491
uniform,512,0,32,1.01,6,fp32,512,36,35,1,46,7.03125,6.8359375,0.1953125,97.22222222222223,0.08984375,0.99853515625,16.6875,0.0017907033542167257,True,0.12225659599062055
uniform,512,0,32,1.02,1,fp32,512,85,61,24,79,16.6015625,11.9140625,4.6875,71.76470588235294,0.154296875,0.9990234375,22.53125,0.0018045434939510253,True,0.09533278699382208
uniform,512,0,32,1.02,2,fp32,512,93,91,2,107,18.1640625,17.7734375,0.390625,97.84946236559139,0.208984375,0.99853515625,20.78125,0.001835314661827284,True,0.09713009998085909
uniform,512,0,32,1.02,12,fp32,512,96,94,2,131,18.75,18.359375,0.390625,97.91666666666667,0.255859375,0.99853515625,18.1875,0.0018693871020428496,True,0.08397050900384784
uniform,512,0,32,1.02,8,fp32,512,96,94,2,127,18.75,18.359375,0.390625,97.91666666666667,0.248046875,0.99853515625,18.1875,0.0018693871020428496,True,0.08945164299802855
uniform,512,0,32,1.02,6,fp32,512,96,94,2,125,18.75,18.359375,0.390625,97.91666666666667,0.244140625,0.99853515625,18.1875,0.0018693871020428496,True,0.09899493801640347
uniform,512,0,32,1.02,16,fp32,512,96,94,2,135,18.75,18.359375,0.390625,97.91666666666667,0.263671875,0.99853515625,18.1875,0.0018693871020428496,True,0.09875003498746082
uniform,512,0,32,1.05,12,fp32,512,234,216,18,384,45.703125,42.1875,3.515625,92.3076923076923,0.75,0.9990234375,15.5078125,0.001813666959541524,True,0.07296593100181781
uniform,512,0,32,1.05,1,fp32,512,207,128,79,201,40.4296875,25.0,15.4296875,61.83574879227053,0.392578125,0.99951171875,15.6328125,0.001813775018061316,True,0.10715938499197364
uniform,512,0,32,1.05,4,fp32,512,227,207,20,355,44.3359375,40.4296875,3.90625,91.18942731277534,0.693359375,1.0,15.453125,0.0018191855067519296,True,0.11802392199751921
uniform,512,0,32,1.001,16,fp32,512,7,7,0,7,1.3671875,1.3671875,0.0,100.0,0.013671875,0.9990234375,14.28125,0.0018127441377764418,True,0.24632316300994717
uniform,512,0,32,1.02,4,fp32,512,96,94,2,123,18.75,18.359375,0.390625,97.91666666666667,0.240234375,0.99853515625,18.1875,0.0018693871020428496,True,0.1562674849992618
uniform,512,0,32,1.1,4,fp32,512,341,263,78,819,66.6015625,51.3671875,15.234375,77.12609970674487,1.599609375,0.99951171875,17.078125,0.0017447646509882583,True,0.10458184900926426
uniform,512,0,32,1.2,1,fp32,512,449,67,382,435,87.6953125,13.0859375,74.609375,14.922048997772828,0.849609375,1.0,17.234375,0.0018517841354014123,True,0.08057483099400997
uniform,512,0,32,1.05,6,fp32,512,234,216,18,372,45.703125,42.1875,3.515625,92.3076923076923,0.7265625,0.9990234375,15.5078125,0.001813666959541524,True,0.13332013599574566
uniform,512,0,32,1.05,8,fp32,512,234,216,18,376,45.703125,42.1875,3.515625,92.3076923076923,0.734375,0.9990234375,15.5078125,0.001813666959541524,True,0.13819290098035708
uniform,512,0,32,1.05,16,fp32,512,234,216,18,392,45.703125,42.1875,3.515625,92.3076923076923,0.765625,0.9990234375,15.5078125,0.001813666959541524,True,0.13400949200149626
uniform,512,0,32,1.1,1,fp32,512,340,126,214,332,66.40625,24.609375,41.796875,37.05882352941177,0.6484375,1.0,13.734375,0.0017574318846852826,True,0.13331293800729327
uniform,512,0,32,1.1,12,fp32,512,377,347,30,1020,73.6328125,67.7734375,5.859375,92.04244031830238,1.9921875,0.99853515625,14.9140625,0.001746760970290834,True,0.11323915101820603
uniform,512,0,32,1.1,2,fp32,512,348,192,156,552,67.96875,37.5,30.46875,55.172413793103445,1.078125,1.0,15.703125,0.0017939101099318897,True,0.13652360998094082
uniform,512,0,32,1.1,6,fp32,512,333,285,48,806,65.0390625,55.6640625,9.375,85.58558558558559,1.57421875,1.0,13.6796875,0.0017306954993251374,True,0.11937950100400485
uniform,512,0,32,1.2,2,fp32,512,460,117,343,827,89.84375,22.8515625,66.9921875,25.434782608695652,1.615234375,1.0,19.84375,0.001798644236202447,True,0.0968088379886467
uniform,512,0,32,1.1,16,fp32,512,377,347,30,1032,73.6328125,67.7734375,5.859375,92.04244031830238,2.015625,0.99853515625,14.9140625,0.001746760970290834,True,0.11252702699857764
uniform,512,0,32,1.2,8,fp32,512,445,244,201,2187,86.9140625,47.65625,39.2578125,54.831460674157306,4.271484375,0.99951171875,13.1171875,0.0017312603494387786,True,0.08635844898526557
uniform,512,0,32,1.1,8,fp32,512,330,288,42,843,64.453125,56.25,8.203125,87.27272727272727,1.646484375,1.0,15.5078125,0.001750327764666042,True,0.14589320198865607
uniform,512,0,32,1.2,4,fp32,512,466,177,289,1466,91.015625,34.5703125,56.4453125,37.98283261802575,2.86328125,1.0,13.9296875,0.001814158244356595,True,0.11667040397878736
uniform,512,0,32,1.05,2,fp32,512,219,167,52,308,42.7734375,32.6171875,10.15625,76.25570776255708,0.6015625,0.99951171875,14.3984375,0.0018129975736971922,True,0.2168396300112363
uniform,512,0,32,1.2,6,fp32,512,458,219,239,1940,89.453125,42.7734375,46.6796875,47.81659388646288,3.7890625,1.0,13.359375,0.0017566513244447962,True,0.12386488800984807
uniform,512,0,32,1.2,12,fp32,512,459,296,163,2649,89.6484375,57.8125,31.8359375,64.4880174291939,5.173828125,1.0,14.3203125,0.0016988819223306404,True,0.13072117700357921
uniform,512,0,32,1.2,16,fp32,512,445,293,152,2838,86.9140625,57.2265625,29.6875,65.84269662921348,5.54296875,1.0,14.96875,0.0017045645552075128,True,0.13623260401072912
uniform,512,0,32,1.5,4,fp32,512,508,23,485,1851,99.21875,4.4921875,94.7265625,4.52755905511811,3.615234375,1.0,14.1875,0.0018285198310838491,True,0.11756652299663983
uniform,512,1,32,1.001,8,fp32,512,4,4,0,5,0.78125,0.78125,0.0,100.0,0.009765625,0.9990234375,16.328125,0.0018142436120570646,True,0.09013293799944222
uniform,512,1,32,1.001,2,fp32,512,4,4,0,5,0.78125,0.78125,0.0,100.0,0.009765625,0.9990234375,16.328125,0.0018142436120570646,True,0.0930660110025201
uniform,512,1,32,1.001,16,fp32,512,4,4,0,5,0.78125,0.78125,0.0,100.0,0.009765625,0.9990234375,16.328125,0.0018142436120570646,True,0.08232221001526341
uniform,512,1,32,1.001,6,fp32,512,4,4,0,5,0.78125,0.78125,0.0,100.0,0.009765625,0.9990234375,16.328125,0.0018142436120570646,True,0.0987598630017601
uniform,512,1,32,1.001,12,fp32,512,4,4,0,5,0.78125,0.78125,0.0,100.0,0.009765625,0.9990234375,16.328125,0.0018142436120570646,True,0.0949704970116727
uniform,512,0,32,1.5,6,fp32,512,505,28,477,2660,98.6328125,5.46875,93.1640625,5.544554455445544,5.1953125,1.0,17.515625,0.0018035291065895956,True,0.13169441497302614
uniform,512,0,32,1.5,2,fp32,512,506,14,492,962,98.828125,2.734375,96.09375,2.766798418972332,1.87890625,1.0,17.984375,0.0018177452683104465,True,0.1428913569834549
uniform,512,1,32,1.001,1,fp32,512,10,8,2,10,1.953125,1.5625,0.390625,80.0,0.01953125,0.99951171875,15.8359375,0.0018370281757887953,True,0.12082872400060296
uniform,512,1,32,1.001,4,fp32,512,4,4,0,5,0.78125,0.78125,0.0,100.0,0.009765625,0.9990234375,16.328125,0.0018142436120570646,True,0.11785880400566384
uniform,512,1,32,1.005,2,fp32,512,28,28,0,29,5.46875,5.46875,0.0,100.0,0.056640625,0.9951171875,25.375,0.001801538254771443,True,0.09512580299633555
uniform,512,0,32,1.5,1,fp32,512,500,8,492,485,97.65625,1.5625,96.09375,1.6,0.947265625,1.0,16.859375,0.0018257679898632828,True,0.16530913600581698
uniform,512,1,32,1.005,6,fp32,512,28,28,0,29,5.46875,5.46875,0.0,100.0,0.056640625,0.9951171875,25.375,0.001801538254771443,True,0.09374205500353128
uniform,512,1,32,1.005,1,fp32,512,30,24,6,29,5.859375,4.6875,1.171875,80.0,0.056640625,1.0,16.453125,0.0018222906201872146,True,0.11990767600946128
uniform,512,0,32,1.5,8,fp32,512,503,29,474,3389,98.2421875,5.6640625,92.578125,5.7654075546719685,6.619140625,1.0,14.671875,0.001856704011606171,True,0.16335185398929752
uniform,512,1,32,1.005,8,fp32,512,28,28,0,29,5.46875,5.46875,0.0,100.0,0.056640625,0.9951171875,25.375,0.001801538254771443,True,0.09364170100889169
uniform,512,1,32,1.005,4,fp32,512,28,28,0,29,5.46875,5.46875,0.0,100.0,0.056640625,0.9951171875,25.375,0.001801538254771443,True,0.12567900799331255
uniform,512,1,32,1.005,12,fp32,512,28,28,0,29,5.46875,5.46875,0.0,100.0,0.056640625,0.9951171875,25.375,0.001801538254771443,True,0.09566324998741038
uniform,512,1,32,1.005,16,fp32,512,28,28,0,29,5.46875,5.46875,0.0,100.0,0.056640625,0.9951171875,25.375,0.001801538254771443,True,0.09330619100364856
uniform,512,1,32,1.01,2,fp32,512,45,43,2,47,8.7890625,8.3984375,0.390625,95.55555555555556,0.091796875,0.99951171875,15.203125,0.00179238940064749,True,0.09416226198663935
uniform,512,1,32,1.01,4,fp32,512,41,37,4,45,8.0078125,7.2265625,0.78125,90.2439024390244,0.087890625,0.9990234375,14.65625,0.0018328343699741054,True,0.09429569100029767
uniform,512,1,32,1.01,1,fp32,512,45,43,2,45,8.7890625,8.3984375,0.390625,95.55555555555556,0.087890625,0.99951171875,15.203125,0.00179238940064749,True,0.10072809798293747
uniform,512,1,32,1.01,12,fp32,512,41,37,4,53,8.0078125,7.2265625,0.78125,90.2439024390244,0.103515625,0.9990234375,14.65625,0.0018328343699741054,True,0.08625045599183068
uniform,512,1,32,1.01,8,fp32,512,41,37,4,49,8.0078125,7.2265625,0.78125,90.2439024390244,0.095703125,0.9990234375,14.65625,0.0018328343699741054,True,0.09517721500014886
uniform,512,1,32,1.01,6,fp32,512,41,37,4,47,8.0078125,7.2265625,0.78125,90.2439024390244,0.091796875,0.9990234375,14.65625,0.0018328343699741054,True,0.10770252899965271
uniform,512,0,32,1.5,12,fp32,512,510,41,469,4686,99.609375,8.0078125,91.6015625,8.03921568627451,9.15234375,1.0,15.734375,0.0018268026864551481,True,0.226441885024542
uniform,512,1,32,1.02,4,fp32,512,99,90,9,120,19.3359375,17.578125,1.7578125,90.9090909090909,0.234375,0.9990234375,15.328125,0.0018206175384566738,True,0.09723640000447631
uniform,512,0,32,1.5,16,fp32,512,506,59,447,5558,98.828125,11.5234375,87.3046875,11.660079051383399,10.85546875,1.0,15.734375,0.0018102302829233756,True,0.24641926199547015
uniform,512,1,32,1.01,16,fp32,512,55,54,1,70,10.7421875,10.546875,0.1953125,98.18181818181819,0.13671875,0.9921875,13.84375,0.0018367725639174546,True,0.12094885599799454
uniform,512,1,32,1.02,8,fp32,512,99,90,9,124,19.3359375,17.578125,1.7578125,90.9090909090909,0.2421875,0.9990234375,15.328125,0.0018206175384566738,True,0.09885122699779458
uniform,512,1,32,1.02,1,fp32,512,87,67,20,84,16.9921875,13.0859375,3.90625,77.01149425287356,0.1640625,0.99951171875,17.328125,0.0017954477797704823,True,0.12473117900663055
uniform,512,1,32,1.02,16,fp32,512,99,90,9,132,19.3359375,17.578125,1.7578125,90.9090909090909,0.2578125,0.9990234375,15.328125,0.0018206175384566738,True,0.09707810101099312
uniform,512,1,32,1.02,2,fp32,512,87,82,5,103,16.9921875,16.015625,0.9765625,94.25287356321839,0.201171875,0.99951171875,15.109375,0.0018035848144714957,True,0.12728377600433305
uniform,512,1,32,1.02,6,fp32,512,99,90,9,122,19.3359375,17.578125,1.7578125,90.9090909090909,0.23828125,0.9990234375,15.328125,0.0018206175384566738,True,0.1218856849882286
uniform,512,1,32,1.05,1,fp32,512,220,135,85,214,42.96875,26.3671875,16.6015625,61.36363636363637,0.41796875,0.99951171875,16.453125,0.0017861523118052054,True,0.09909472399158403
uniform,512,1,32,1.02,12,fp32,512,99,90,9,128,19.3359375,17.578125,1.7578125,90.9090909090909,0.25,0.9990234375,15.328125,0.0018206175384566738,True,0.1234427820018027
uniform,512,1,32,1.05,4,fp32,512,200,186,14,317,39.0625,36.328125,2.734375,93.0,0.619140625,0.9990234375,17.4375,0.0017855543958557258,True,0.10218413299298845
uniform,512,1,32,1.1,1,fp32,512,333,140,193,323,65.0390625,27.34375,37.6953125,42.04204204204204,0.630859375,0.99951171875,17.125,0.0017900143711879176,True,0.08344843398663215
uniform,512,1,32,1.05,6,fp32,512,223,212,11,360,43.5546875,41.40625,2.1484375,95.06726457399103,0.703125,0.9990234375,17.140625,0.0017881098122593934,True,0.10044695500982925
uniform,512,1,32,1.05,8,fp32,512,215,201,14,365,41.9921875,39.2578125,2.734375,93.48837209302326,0.712890625,0.9990234375,15.984375,0.0017833761191583858,True,0.10128718998748809
uniform,512,1,32,1.05,16,fp32,512,215,201,14,373,41.9921875,39.2578125,2.734375,93.48837209302326,0.728515625,0.9990234375,15.984375,0.0017833761191583858,True,0.09701244600000791
uniform,512,1,32,1.05,12,fp32,512,215,201,14,369,41.9921875,39.2578125,2.734375,93.48837209302326,0.720703125,0.9990234375,15.984375,0.0017833761191583858,True,0.10269022500142455
uniform,512,1,32,1.05,2,fp32,512,215,171,44,288,41.9921875,33.3984375,8.59375,79.53488372093024,0.5625,0.99951171875,17.515625,0.0017910737281090945,True,0.1344699900073465
uniform,512,1,32,1.1,2,fp32,512,370,219,151,577,72.265625,42.7734375,29.4921875,59.189189189189186,1.126953125,1.0,18.953125,0.001774706404345184,True,0.10584664699854329
uniform,512,1,32,1.1,4,fp32,512,350,269,81,774,68.359375,52.5390625,15.8203125,76.85714285714286,1.51171875,1.0,13.8671875,0.0017400750811735852,True,0.1139701200008858
uniform,512,1,32,1.1,6,fp32,512,377,309,68,972,73.6328125,60.3515625,13.28125,81.96286472148542,1.8984375,1.0,15.2109375,0.0017581660046579281,True,0.11398141100653447
uniform,512,1,32,1.1,8,fp32,512,370,325,45,1024,72.265625,63.4765625,8.7890625,87.83783783783784,2.0,0.99951171875,17.921875,0.0017324889293507295,True,0.11330414901021868
uniform,512,1,32,1.2,1,fp32,512,451,78,373,437,88.0859375,15.234375,72.8515625,17.29490022172949,0.853515625,1.0,14.625,0.00177961490194102,True,0.1027019009925425
uniform,512,1,32,1.2,4,fp32,512,439,152,287,1412,85.7421875,29.6875,56.0546875,34.62414578587699,2.7578125,1.0,17.03125,0.0017377651700481087,True,0.1133941869775299
uniform,512,1,32,1.5,1,fp32,512,505,10,495,490,98.6328125,1.953125,96.6796875,1.9801980198019802,0.95703125,0.99951171875,17.125,0.001824592950323602,True,0.10045425800490193
uniform,512,1,32,1.2,2,fp32,512,456,116,340,814,89.0625,22.65625,66.40625,25.43859649122807,1.58984375,1.0,19.828125,0.0018023994835513933,True,0.14130699497764
uniform,512,1,32,1.1,16,fp32,512,340,308,32,1004,66.40625,60.15625,6.25,90.58823529411765,1.9609375,0.99951171875,18.46875,0.0017592179005063969,True,0.14794923301087692
uniform,512,1,32,1.2,12,fp32,512,449,276,173,2645,87.6953125,53.90625,33.7890625,61.469933184855236,5.166015625,0.99951171875,14.2109375,0.0017246045876431772,True,0.13121404399862513
uniform,512,1,32,1.1,12,fp32,512,353,316,37,993,68.9453125,61.71875,7.2265625,89.51841359773371,1.939453125,0.99951171875,17.75,0.0017595158851980211,True,0.14966051100054756
uniform,512,1,32,1.5,2,fp32,512,503,13,490,954,98.2421875,2.5390625,95.703125,2.584493041749503,1.86328125,1.0,17.34375,0.0018033553024787315,True,0.10637759498786181
uniform,512,2,32,1.001,1,fp32,512,7,7,0,7,1.3671875,1.3671875,0.0,100.0,0.013671875,0.99853515625,19.6875,0.0018619147822838773,True,0.09591479698428884
uniform,512,1,32,1.2,6,fp32,512,455,214,241,1897,88.8671875,41.796875,47.0703125,47.032967032967036,3.705078125,1.0,18.953125,0.0017402253579723716,True,0.16552389299613424
uniform,512,1,32,1.5,6,fp32,512,504,35,469,2613,98.4375,6.8359375,91.6015625,6.944444444444445,5.103515625,1.0,21.0625,0.00181293212417197,True,0.1262044989853166
uniform,512,1,32,1.5,4,fp32,512,505,26,479,1829,98.6328125,5.078125,93.5546875,5.148514851485149,3.572265625,0.99951171875,19.15625,0.0018552789555790628,True,0.12536765000550076
uniform,512,2,32,1.001,4,fp32,512,7,7,0,7,1.3671875,1.3671875,0.0,100.0,0.013671875,0.99853515625,19.6875,0.0018619147822838773,True,0.0877061479841359
uniform,512,2,32,1.001,2,fp32,512,7,7,0,7,1.3671875,1.3671875,0.0,100.0,0.013671875,0.99853515625,19.6875,0.0018619147822838773,True,0.09926364599959925
uniform,512,1,32,1.2,8,fp32,512,449,241,208,2157,87.6953125,47.0703125,40.625,53.67483296213808,4.212890625,1.0,13.25,0.0016980184173793346,True,0.17140605201711878
uniform,512,2,32,1.001,6,fp32,512,7,7,0,7,1.3671875,1.3671875,0.0,100.0,0.013671875,0.99853515625,19.6875,0.0018619147822838773,True,0.09716654499061406
uniform,512,2,32,1.001,8,fp32,512,7,7,0,7,1.3671875,1.3671875,0.0,100.0,0.013671875,0.99853515625,19.6875,0.0018619147822838773,True,0.09561628400115296
uniform,512,1,32,1.5,12,fp32,512,503,42,461,4615,98.2421875,8.203125,90.0390625,8.34990059642147,9.013671875,1.0,15.484375,0.001806929378960023,True,0.15267678300733678
uniform,512,1,32,1.2,16,fp32,512,455,305,150,2940,88.8671875,59.5703125,29.296875,67.03296703296704,5.7421875,1.0,14.2421875,0.0017127124876326599,True,0.18862035998608917
uniform,512,2,32,1.001,12,fp32,512,7,7,0,7,1.3671875,1.3671875,0.0,100.0,0.013671875,0.99853515625,19.6875,0.0018619147822838773,True,0.09640335899894126
uniform,512,2,32,1.005,4,fp32,512,25,23,2,27,4.8828125,4.4921875,0.390625,92.0,0.052734375,0.998046875,15.7734375,0.0018125307550163402,True,0.09477875201264396
uniform,512,2,32,1.001,16,fp32,512,7,7,0,7,1.3671875,1.3671875,0.0,100.0,0.013671875,0.99853515625,19.6875,0.0018619147822838773,True,0.10098460299195722
uniform,512,2,32,1.005,8,fp32,512,19,19,0,24,3.7109375,3.7109375,0.0,100.0,0.046875,0.9951171875,20.3125,0.0018238513240380744,True,0.09836293300031684
uniform,512,1,32,1.5,8,fp32,512,496,26,470,3338,96.875,5.078125,91.796875,5.241935483870968,6.51953125,0.99951171875,15.6875,0.0018249132130933223,True,0.20115401298971847
uniform,512,2,32,1.005,12,fp32,512,19,19,0,24,3.7109375,3.7109375,0.0,100.0,0.046875,0.9951171875,20.3125,0.0018238513240380744,True,0.09695784101495519
uniform,512,2,32,1.005,1,fp32,512,25,23,2,24,4.8828125,4.4921875,0.390625,92.0,0.046875,0.998046875,15.7734375,0.0018125307550163402,True,0.12192148299072869
uniform,512,2,32,1.005,2,fp32,512,25,23,2,25,4.8828125,4.4921875,0.390625,92.0,0.048828125,0.998046875,15.7734375,0.0018125307550163402,True,0.12099369300995022
uniform,512,2,32,1.005,6,fp32,512,19,19,0,24,3.7109375,3.7109375,0.0,100.0,0.046875,0.9951171875,20.3125,0.0018238513240380744,True,0.12022149300901219
uniform,512,2,32,1.01,4,fp32,512,43,42,1,54,8.3984375,8.203125,0.1953125,97.67441860465117,0.10546875,0.998046875,17.609375,0.0018199493704556759,True,0.09106399898882955
uniform,512,2,32,1.01,1,fp32,512,41,36,5,40,8.0078125,7.03125,0.9765625,87.8048780487805,0.078125,0.998046875,16.5,0.0017954979833521055,True,0.09488054999383166
uniform,512,2,32,1.01,2,fp32,512,42,40,2,50,8.203125,7.8125,0.390625,95.23809523809524,0.09765625,0.998046875,21.0,0.0018263695389875649,True,0.10059084100066684
uniform,512,2,32,1.01,6,fp32,512,43,42,1,56,8.3984375,8.203125,0.1953125,97.67441860465117,0.109375,0.998046875,17.609375,0.0018199493704556759,True,0.1005457850114908
uniform,512,2,32,1.005,16,fp32,512,19,19,0,24,3.7109375,3.7109375,0.0,100.0,0.046875,0.9951171875,20.3125,0.0018238513240380744,True,0.11921823400189169
uniform,512,2,32,1.01,12,fp32,512,43,42,1,62,8.3984375,8.203125,0.1953125,97.67441860465117,0.12109375,0.998046875,17.609375,0.0018199493704556759,True,0.09613750901189633
uniform,512,1,32,1.5,16,fp32,512,499,45,454,5599,97.4609375,8.7890625,88.671875,9.01803607214429,10.935546875,1.0,15.9765625,0.0018256780416875677,True,0.2423444269807078
uniform,512,2,32,1.01,16,fp32,512,43,42,1,66,8.3984375,8.203125,0.1953125,97.67441860465117,0.12890625,0.998046875,17.609375,0.0018199493704556759,True,0.09789596300106496
uniform,512,2,32,1.02,1,fp32,512,89,76,13,87,17.3828125,14.84375,2.5390625,85.3932584269663,0.169921875,0.9990234375,15.5,0.001806858735647693,True,0.09747677799896337
uniform,512,2,32,1.01,8,fp32,512,43,42,1,58,8.3984375,8.203125,0.1953125,97.67441860465117,0.11328125,0.998046875,17.609375,0.0018199493704556759,True,0.12268088999553584
uniform,512,2,32,1.02,4,fp32,512,83,77,6,92,16.2109375,15.0390625,1.171875,92.7710843373494,0.1796875,0.998046875,15.5234375,0.0018266031814150607,True,0.09879873998579569
uniform,512,2,32,1.02,12,fp32,512,83,77,6,100,16.2109375,15.0390625,1.171875,92.7710843373494,0.1953125,0.998046875,15.5234375,0.0018266031814150607,True,0.07690328199532814
uniform,512,2,32,1.02,6,fp32,512,83,77,6,94,16.2109375,15.0390625,1.171875,92.7710843373494,0.18359375,0.998046875,15.5234375,0.0018266031814150607,True,0.0957430689886678
uniform,512,2,32,1.02,2,fp32,512,90,82,8,103,17.578125,16.015625,1.5625,91.11111111111111,0.201171875,1.0,13.3203125,0.0018213923668194362,True,0.12450592798995785
uniform,512,2,32,1.02,8,fp32,512,83,77,6,96,16.2109375,15.0390625,1.171875,92.7710843373494,0.1875,0.998046875,15.5234375,0.0018266031814150607,True,0.09591684400220402
uniform,512,2,32,1.05,8,fp32,512,208,198,10,364,40.625,38.671875,1.953125,95.1923076923077,0.7109375,0.998046875,16.90625,0.001774651255366776,True,0.09093201800715178
uniform,512,2,32,1.05,2,fp32,512,223,181,42,324,43.5546875,35.3515625,8.203125,81.16591928251121,0.6328125,0.99951171875,16.203125,0.0017634825683173615,True,0.10155294399010018
uniform,512,2,32,1.05,12,fp32,512,208,198,10,372,40.625,38.671875,1.953125,95.1923076923077,0.7265625,0.998046875,16.90625,0.001774651255366776,True,0.10011727499659173
uniform,512,2,32,1.05,1,fp32,512,218,139,79,212,42.578125,27.1484375,15.4296875,63.76146788990825,0.4140625,0.99951171875,14.328125,0.0017947926967043244,True,0.1109142899804283
uniform,512,2,32,1.02,16,fp32,512,83,77,6,104,16.2109375,15.0390625,1.171875,92.7710843373494,0.203125,0.998046875,15.5234375,0.0018266031814150607,True,0.13236158501240425
uniform,512,2,32,1.05,16,fp32,512,208,198,10,380,40.625,38.671875,1.953125,95.1923076923077,0.7421875,0.998046875,16.90625,0.001774651255366776,True,0.10777595799299888
uniform,512,2,32,1.1,1,fp32,512,338,141,197,325,66.015625,27.5390625,38.4765625,41.71597633136095,0.634765625,1.0,14.8203125,0.001795246559693573,True,0.10453892400255427
uniform,512,2,32,1.05,4,fp32,512,226,210,16,364,44.140625,41.015625,3.125,92.92035398230088,0.7109375,0.998046875,18.90625,0.0018198204370760323,True,0.13202500701299869
uniform,512,2,32,1.05,6,fp32,512,208,198,10,360,40.625,38.671875,1.953125,95.1923076923077,0.703125,0.998046875,16.90625,0.001774651255366776,True,0.1328552640043199
uniform,512,2,32,1.1,4,fp32,512,343,265,78,758,66.9921875,51.7578125,15.234375,77.25947521865889,1.48046875,1.0,16.328125,0.0017625142802901166,True,0.10707611299585551
uniform,512,2,32,1.2,4,fp32,512,456,168,288,1445,89.0625,32.8125,56.25,36.8421052631579,2.822265625,1.0,22.140625,0.0017957074630344661,True,0.06828023897833191
uniform,512,2,32,1.1,8,fp32,512,334,290,44,857,65.234375,56.640625,8.59375,86.82634730538922,1.673828125,0.998046875,18.078125,0.0017472432345051246,True,0.11017903100582771
uniform,512,2,32,1.2,2,fp32,512,442,122,320,777,86.328125,23.828125,62.5,27.601809954751133,1.517578125,0.9990234375,13.4765625,0.0018103590249160084,True,0.08393520800746046
uniform,512,2,32,1.1,12,fp32,512,337,296,41,878,65.8203125,57.8125,8.0078125,87.83382789317507,1.71484375,0.998046875,15.1484375,0.0017514728213706202,True,0.11357730301097035
uniform,512,2,32,1.2,1,fp32,512,457,86,371,443,89.2578125,16.796875,72.4609375,18.818380743982495,0.865234375,1.0,16.5,0.0018193887862113084,True,0.104753488994902
uniform,512,2,32,1.1,2,fp32,512,340,196,144,540,66.40625,38.28125,28.125,57.64705882352941,1.0546875,1.0,13.6796875,0.0018094018362688113,True,0.13445922199753113
uniform,512,2,32,1.1,6,fp32,512,338,294,44,777,66.015625,57.421875,8.59375,86.98224852071006,1.517578125,0.99853515625,16.65625,0.0017192792974237024,True,0.14376906098914333
uniform,512,2,32,1.1,16,fp32,512,340,305,35,944,66.40625,59.5703125,6.8359375,89.70588235294117,1.84375,1.0,13.7109375,0.0017115410525395062,True,0.14682706800522283
uniform,512,3,32,1.001,2,fp32,512,4,4,0,5,0.78125,0.78125,0.0,100.0,0.009765625,0.998046875,21.15625,0.001817956926465367,True,0.05561280300025828
uniform,512,2,32,1.2,16,fp32,512,460,309,151,2875,89.84375,60.3515625,29.4921875,67.17391304347827,5.615234375,1.0,14.375,0.0016856129513888028,True,0.09790851699654013
uniform,512,2,32,1.2,8,fp32,512,452,242,210,2199,88.28125,47.265625,41.015625,53.53982300884956,4.294921875,1.0,15.234375,0.001747516448884331,True,0.13160079100634903
uniform,512,2,32,1.5,1,fp32,512,499,9,490,484,97.4609375,1.7578125,95.703125,1.8036072144288577,0.9453125,0.99951171875,15.2265625,0.001835221470712797,True,0.09822940599406138
uniform,512,2,32,1.2,12,fp32,512,443,307,136,2437,86.5234375,59.9609375,26.5625,69.3002257336343,4.759765625,1.0,12.578125,0.0016783553568242686,True,0.11837553599616513
uniform,512,3,32,1.001,6,fp32,512,4,4,0,5,0.78125,0.78125,0.0,100.0,0.009765625,0.998046875,21.15625,0.001817956926465367,True,0.07656227899133228
uniform,512,3,32,1.001,1,fp32,512,9,8,1,9,1.7578125,1.5625,0.1953125,88.88888888888889,0.017578125,0.99951171875,15.28125,0.001843582143185851,True,0.09352237801067531
uniform,512,2,32,1.2,6,fp32,512,453,227,226,1845,88.4765625,44.3359375,44.140625,50.11037527593819,3.603515625,1.0,18.046875,0.0017390834902242145,True,0.16384004801511765
uniform,512,3,32,1.001,4,fp32,512,4,4,0,5,0.78125,0.78125,0.0,100.0,0.009765625,0.998046875,21.15625,0.001817956926465367,True,0.09395908599253744
uniform,512,2,32,1.5,2,fp32,512,507,27,480,951,99.0234375,5.2734375,93.75,5.325443786982248,1.857421875,1.0,15.546875,0.0018497642468384933,True,0.1425154879980255
uniform,512,3,32,1.001,12,fp32,512,4,4,0,5,0.78125,0.78125,0.0,100.0,0.009765625,0.998046875,21.15625,0.001817956926465367,True,0.09747745201457292
